id,title,original_title,features,overview,poster_path
120467,El Gran Hotel Budapest,The Grand Budapest Hotel,comedia drama hotel painting wartime easterneurope author gunfight theft nostalgic bellboy mentorprotégérelationship european hotellobby renaissancepainting 1960s 1930s witty ralphfiennes f.murrayabraham mathieuamalric adrienbrody wesanderson,"Un escritor se encuentra con el dueño de un viejo hotel de clase alta, quien le cuenta de sus primeros años sirviendo como chico del vestíbulo en los gloriosos años del hotel bajo una excepcional conserjería.",/1wk0vpNCX5T40KsGQKjfoDAhmJw.jpg
387848,친구엄마,친구엄마,drama romance eroticism softcore kimyoung-sam ahri kimhae-jin parkcho-hyeon kongja-kwan,,/5JDVEZN0v3e9xMzZbZ92fC7HaQi.jpg
558449,Gladiador II,Gladiator II,acción aventura drama gladiator romanempire ancientrome sequel 3rdcentury eviltyrant swordandsandal swordfighting secondpart paulmescal denzelwashington pedropascal connienielsen ridleyscott,"Años después de presenciar la muerte del venerado héroe Maximus a manos de su tío, Lucius se ve obligado a ingresar al Coliseo después de que su hogar fuera conquistado por los emperadores tiránicos que ahora dirigen Roma con mano de hierro. Con rabia en su corazón y el futuro del Imperio en juego, Lucius debe mirar a su pasado para encontrar fuerza y ​​honor para devolver la gloria de Roma a su pueblo.",/fbcs5AxrdXwyj1b8bGGMgC9kXrM.jpg
578,Tiburón,Jaws,"terror suspense aventura dyinganddeath beach basedonnovelorbook bathing shipwreck fishing atlanticocean sharkattack policechief ferryboat animalattack longisland,newyork deadchild creature skinnydipping shark greatwhiteshark deaddog killershark childkilledbyanimal fourthofjuly severedleg fishingboat animalhorror sharkcage suspenseful excited optimistic royscheider robertshaw richarddreyfuss lorrainegary stevenspielberg","En la costa de un pequeño pueblo del Este de los Estados Unidos, un enorme tiburón ataca a varias personas. Por temor a los nefastos efectos que este hecho podría tener sobre el negocio turístico, el alcalde se niega a cerrar las playas y a difundir la noticia. Pero un nuevo ataque del tiburón termina con la vida de un bañista. Cuando el terror se apodera de todos, un veterano cazador de tiburones, un oceanógrafo y el jefe de la policía local se unen para capturar al escualo.",/85MbaRlyfZfZGVHoFy2Am53oVYt.jpg
73861,Una película Serbia,Srpski film,crimen terror suspense mask pedophilia suicide pornography rape sexualabuse sadism necrophilia insanity perversity masochism controversy snuff gore sadomasochism pornstar serbia sexualviolence murder statutoryrape torture fear rapeandmurder brutality sexualsadism incest evil sexualtorture depravity infanticide murderbygunshot childsexualabuse shocksploitation lowbudget bannedfilm malerape childhomicide sexualbrutality sexualcruelty srđan'žika'todorović sergejtrifunović jelenagavrilović slobodanbeštić srđanspasojević,"La estrella retirada del porno, Milo, quién vive con su mujer y su hijo, está pasando por apuros económicos. Un día, una antigua compañera, la pornostar Layla, le presenta la oportunidad de trabajar con Vukmir en una nueva y misteriosa película.  A partir de ese momento, Milo se ve arrastrado en un rodaje increíblemente cruel y caótico.",/qT312t40YmlOSsOXOoOLDCvRbPx.jpg
453395,Doctor Strange en el multiverso de la locura,Doctor Strange in the Multiverse of Madness,fantasía acción aventura magic superhero basedoncomic alternativereality aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) benedictcumberbatch xochitlgomez elizabetholsen chiwetelejiofor samraimi,"Doctor Strange, además de recibir ayuda de aliados místicos nuevos y otros ya conocidos, atraviesa las alucinantes y peligrosas realidades alternativas del Multiverso para enfrentarse a un nuevo y misterioso adversario.",/1w3MlLZPqr2Pm5loQ9h2gJwenMr.jpg
61012,Terror en Silent Hill 2: La revelación,Silent Hill: Revelation 3D,suspense terror misterio sequel femaleprotagonist anotherdimension basedonvideogame occult mall evilchild darkcarnival occulttorture aftercreditsstinger evillittlegirl adelaideclemens seanbean radhamitchell carrie-annemoss mjbassett,"Al cumplir sus 18° cumpleaños, Heather Mason descubre que no es quién cree ser y una revelación puede llevarla a un mundo demoníaco que amenaza con atraparla para siempre.",/xnGfJjCNdjPsn6Yq72keEyWEKBt.jpg
1156593,Culpa tuya,Culpa tuya,drama romance basedonnovelorbook suicideattempt sequel mentalhealth romanticdrama nicolewallace gabrielguevara martahazas ivánsánchez domingogonzález,"A pesar de los esfuerzos de sus padres por separarlos, el amor de Noah y Nick parece inquebrantable. Sin embargo, el trabajo y la universidad abren sus vidas a nuevas experiencias. Además, la aparición de una exnovia que busca venganza removerá los cimientos de su relación.",/1jvCVdlgInyItAUEvvvCakm1Yxz.jpg
1930,El Sorprendente Hombre-Araña,The Amazing Spider-Man,acción aventura cienciaficción experiment lossoflovedone superhero basedoncomic vigilante teenagegirl teenageboy superpower spiderbite maskedvigilante reboot geneticengineering socialoutcast deathofhusband duringcreditsstinger virus teensuperhero teenageangst vigilantejustice andrewgarfield emmastone rhysifans denisleary marcwebb,"Peter Parker es un estudiante que fue abandonado por sus padres cuando era niño, quedando a cargo de su tío Ben y su tía May. Cuando Peter descubre un misterioso maletín perteneciente a su padre, comienza la búsqueda para entender la desaparición de sus padres, que lo lleva directamente al laboratorio en Oscorp del Dr. Curt Connors , ex compañero de trabajo de su padre.",/4cw1Vpp68ec518BHiS6gfa3yDoU.jpg
1429520,Otro amor fuera de tiempo,Sidelined 2: Intercepted,romance comedia dancer basedonnovelorbook college sequel teenageromance youngadult collegeamericanfootball basedonwebnovel youngadultromance noahbeck sienaagudong charliegillespie drewraytanner justinwu,El mariscal de campo estrella Drayton y el bailarín Dallas enfrentan desafíos en su relación en medio de su recuperación de un revés y dudas sobre su futuro. Su vínculo se tensa conforme lidian con la distancia y los cambios personales.,/hfjzw57NlPqiuAEw6zB1WbTRBfE.jpg
396535,Estación Zombie: tren a Busan,부산행,"terror suspense acción aventura halloween zombie train survivalhorror pandemic busan,southkorea southkorea gongyoo 김수안 정유미 마동석 연상호","Un brote viral misterioso pone a Corea en estado de emergencia. Sok-woo y su hija Soo-ahn suben al KTX, un tren rápido que une los 442 km que separan Seúl de Busan, una ciudad que se defiende con éxito de la epidemia. Sin embargo, justo en el momento de su partida, la estación es invadida por zombis que matan al conductor del tren y a otros pasajeros",/rZnsbdwRN5j87FS1KtgXvMiNiqa.jpg
1011985,Kung Fu Panda 4,Kung Fu Panda 4,animación familia acción comedia aventura fantasía martialarts kungfu china villain sequel panda anthropomorphism chameleon femalevillain pathetic depressing cliché pretentious jackblack awkwafina violadavis dustinhoffman mikemitchell,"Po se está preparando para convertirse en el líder espiritual de su Valle de la Paz, pero también necesita a alguien que ocupe su lugar como Guerrero Dragón. Como tal, entrenará a un nuevo practicante de kung fu para el lugar y se encontrará con un villano llamado Camaleón que evoca villanos del pasado.",/7JspmokDnpm8SEg28wtstfGps0K.jpg
1108427,Moana,Moana,familia fantasía comedia aventura friendship leavingone'sfamily musical remake curse explorer demigod polynesia animalsidekick seafarer liveactionremake femaleexplorer catherinelaga‘aia dwaynejohnson renaowen johntui thomaskail,"Moana que quiere ser una viajera marinera. Cuando su isla natal se ve amenazada, Moana debe adentrarse en el mar junto a un semidiós llamado Maui para salvar a su pueblo.",/u1dGuYo8OsNlXJVRRRrKeAQxyKk.jpg
62213,Sombras Tenebrosas,Dark Shadows,comedia fantasía witch vampire imprisonment curse fishoutofwater chains gothic madness oldhouse lostlove angrymob 18thcentury ghost hiddenroom oldmansion absurd hilarious johnnydepp michellepfeiffer evagreen helenabonhamcarter timburton,El vampiro Barnabas Collins es liberado inadvertidamente de su tumba y emerge en el mundo muy cambiado de 1972. Él vuelve a la mansión de Collinwood para encontrar que su estado una vez grande y la familia han caído en la ruina.,/4MVwKquR2GgLXWAR4cyvKUBBYP2.jpg
1232449,Corazones Jóvenes,Young Hearts,drama romance comingout friendship sexuality identitycrisis malefriendship comingofage love teenageboy firstlove lgbt lgbtteen grandfathergrandsonrelationship gaytheme playful male boys'love(bl) boy gayteenager amused lougoossens mariusdesaeger geertvanrampelberg emiliederoo anthonyschatteman,Elias se siente atraído por su nuevo vecino Alexander. Pronto se da cuenta de que está realmente enamorado por primera vez.,/9dkwCoJFcNRxuXf6W2f3dm1JaTl.jpg
11324,La Isla Siniestra,Shutter Island,drama suspense misterio island basedonnovelorbook hurricane investigation u.s.marshal conspiracytheory psychiatrichospital psychologicalthriller whodunit neo-noir frantic 1950s clinical whimsical cruel suspensemystery leonardodicaprio markruffalo benkingsley maxvonsydow martinscorsese,"En el verano de 1954, los agentes judiciales Teddy Daniels (DiCaprio) y Chuck Aule (Ruffalo) son destinados a una remota isla del puerto de Boston para investigar la desaparición de una peligrosa asesina (Mortimer) que estaba recluida en el hospital psiquiátrico Ashecliffe, un centro penitenciario para criminales perturbados dirigido por el siniestro doctor John Cawley (Kingsley). Pronto descubrirán que el centro guarda muchos secretos y que la isla esconde algo más peligroso que los pacientes.",/oemYX0Do8bxqVHtfCJA9c32Q5w5.jpg
1011477,Karate Kid: Leyendas,Karate Kid: Legends,"acción aventura drama newyorkcity martialarts kungfu mentor ex-boyfriend karate beijing,china martialartstournament martialartstraining nostalgic livingabroad overprotectivemother boxingring sympathetic jackiechan benwang joshuajackson sadiestanley jonathanentwistle","Tras una tragedia familiar, el prodigio del kung fu Li Fong se ve obligado a abandonar su hogar en Pekín y trasladarse a Nueva York con su madre. Li lucha por dejar atrás su pasado mientras intenta encajar con sus nuevos compañeros de clase y, aunque no quiere pelear, los problemas parecen encontrarle en todas partes. Cuando un nuevo amigo necesita su ayuda, Li se presenta a una competición de kárate, pero sus habilidades no son suficientes. El profesor de kung fu de Li, el Sr. Han, pide ayuda al Karate Kid original, Daniel LaRusso, y Li aprende una nueva forma de luchar, fusionando sus dos estilos en uno solo para el enfrentamiento definitivo de artes marciales.",/bwNAjGUsHt35eqT0Aj8NHU02WPl.jpg
271110,Capitán América: Civil War,Captain America: Civil War,aventura acción cienciaficción superhero basedoncomic sequel supersoldier aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu) superheroteamup chrisevans robertdowneyjr. scarlettjohansson sebastianstan joerusso,"Después de que otro incidente internacional involucre a Los Vengadores, causando varios daños colaterales, aumentan las presiones políticas para instaurar un sistema que exija más responsabilidades y que determine cuándo deben contratar los servicios del grupo de superhéroes. Esta nueva situación dividirá a Los Vengadores, mientras intentan proteger al mundo de un nuevo y terrible villano. Tercera entrega de la saga Capitán América.",/jPPy7tCfglppQo6J9nGwU6UmJ8X.jpg
1138194,Hereje,Heretic,suspense terror faith control sociopath religion catandmouse heldcaptive religioushypocrisy mormonmissionary trappedinahouse eccentricman womenoffaith hughgrant sophiethatcher chloeeast tophergrace scottbeck,Dos jóvenes misioneras se ven obligadas a demostrar su fe cuando llaman a la puerta equivocada y son recibidas por el diabólico Sr. Reed (Hugh Grant). Los tres se verán envueltos en un brutal juego del gato y el ratón durante una larga noche de tormenta.,/rpo3DJFMOSAz27gDwxJ5LIwIFni.jpg
274857,El Rey Arturo: La Leyenda de la Espada,King Arthur: Legend of the Sword,acción drama fantasía sword legend camelot knight kingarthur king excalibur swordandsorcery arthur charliehunnam judelaw astridbergès-frisbey ericbana guyritchie,"Robado de su derecho de nacimiento, Arturo sube el camino duro en los callejones traseros de la ciudad. Pero una vez que saca la espada de la piedra, se ve obligado a reconocer su verdadero legado, le guste o no.",/wl2LLrxuCRoAP1TDOz8Et8exwsx.jpg
49051,El Hobbit: Un viaje inesperado,The Hobbit: An Unexpected Journey,aventura fantasía acción basedonnovelorbook elves dwarf magic horsebackriding sword burglar legend riddle mountain contract travel troll creature thunderstorm fantasyworld wizard epicbattle lostring journey ring tunnel undergroundlake buriedtreasure invisibility quest liveactionandanimation highfantasy swordandsorcery trekking goblins goodversusevil fantasycreature amused martinfreeman ianmckellen richardarmitage jamesnesbitt peterjackson,"Un reacio Hobbit, Bilbo Bolsón, parte hacia la Montaña Solitaria con un animado grupo de enanos para reclamar al dragón Smaug su hogar en la montaña y el oro que contiene.",/3dJELUqdpGEkXVrMj7V3BiOjrtf.jpg
640,Atrápame si puedes,Catch Me If You Can,drama crimen fbi conman biography basedontruestory conartist chameleon burlesque attemptedjailbreak engagementparty mislaidtrust christmas bankfraud conman fraudster amused assertive compassionate excited leonardodicaprio tomhanks christopherwalken martinsheen stevenspielberg,"Basada en una historia real. En los años sesenta, Frank W. Abagnale era un joven y escurridizo delincuente que adoptaba diversas identidades (médico, abogado o copiloto de líneas aéreas). Carl Hanratty, un agente del FBI, tenía la misión de seguir su pista y capturarlo para llevarlo ante la justicia, pero Frank siempre iba un paso por delante de él.",/wcWi3xIEzIjDERTZyWoqryQGURA.jpg
1166133,Bramayugam,ഭ്രമയുഗം,terror suspense drama blackmagic sorcerer blackandwhite witchcraft darkfantasy oldmansion folkhorror folktale hauntedmansion supernaturalhorror experimental arthousehorror arthouse fantasyfolk arjunashokan mammootty siddharthbharathan manikandarajan rahulsadasivan,"Thevan, un cantante folclórico de la casta Paanan, tiene un encuentro fatídico cuando escapa de la esclavitud, lo que lo lleva a descubrir una antigua tradición que altera su destino.",/x4geWE7mQwGyzNGLw1MKoDf8Fs7.jpg
18785,¿Qué Pasó Ayer?,The Hangover,comedia blackjack stagnight lostweekend chapel hitwithtireiron memoryloss lasvegas drugs irreverent absurd dramatic hilarious amused assertive awestruck celebratory dignified farcical shaggydogstory amnésia bradleycooper edhelms zachgalifianakis justinbartha toddphillips,"El novio y tres amigos organizan una despedida de soltero en Las Vegas. Como era de esperar, a la mañana siguiente tienen una resaca tan monumental que no pueden recordar nada de lo ocurrido la noche anterior. Lo más extraordinario es que el novio ha desaparecido y en la suite del hotel se encuentran un tigre y un bebé.",/kZaaJQEi7n3mrBct1H3l2g45Ijb.jpg
1208561,El arte de las ocho extremidades,Art of Eight Limbs,acción suspense martialarts undercoveragent actionthriller ludilin gracevorananth สหจักรบุญธนกิจ nicholashammond robertgrasmere,Un agente estadounidense va de incógnito a un campo de entrenamiento de artes marciales sospechoso de ser una tapadera para armas químicas.,/fMN3YAtIb8MgkGs46fhjxC7f5JG.jpg
969681,Spider-Man: Un nuevo día,Spider-Man: Brand New Day,cienciaficción acción aventura secretidentity superhero basedoncomic superpower marvelcinematicuniverse(mcu) maskedsuperhero tomholland sadiesink lizacolón-zayas jonbernthal destindanielcretton,Cuarta entrega de la saga 'Spider-Man' protagonizada por Tom Holland.,/ct7rSLY6OlQBETxQDzINzkhYIO2.jpg
562,Duro de matar,Die Hard,"acción suspense husbandwiferelationship basedonnovelorbook s.w.a.t. fbi christmasparty vault heist murder shootout losangeles,california terrorism onemanarmy explosion policeofficer hostagenegotiator onenight lapd christmas 1980s actionhero hostages patrolofficer absurd highoctane amused brucewillis alanrickman александргодунов bonniebedelia johnmctiernan","En lo alto de la ciudad de Los Ángeles, un grupo terrorista se ha apoderado de un edificio, tomando a un grupo de personas como rehenes. Sólo un hombre, el policía de Nueva York John McClane, ha conseguido escapar del acoso terrorista. Aunque está solo y fuera de servicio, McClane se enfrentará a los secuestradores. Él es la única esperanza para los rehenes",/nZxmJXWiiE6NXvpHJmcB8ZXTs4N.jpg
387824,엄마친구,엄마친구,drama softcore heoye-chang hee-jeong yeongah kimwoon myeongseokhwan,,/eLEqhVjleFUgxYWtgIgZ0gHdi3o.jpg
18,El Quinto Elemento,Le Cinquième Élément,cienciaficción acción aventura newyorkcity flyingcar taxi egypt raceagainsttime savingtheworld cyborg dystopia antihero stowaway spacetravel chosenone armsdealer alienlife-form endoftheworld priest shootout policechase cabdriver cyberpunk archaeologist spaceopera military operasinger futuristiccity ancientevil cruiseliner hieroglyphics spaceship goodversusevil sciencefantasy hilarious amused bold brucewillis millajovovich garyoldman ianholm lucbesson,"Cada 5.000 años se abre una puerta entre las dimensiones. En una dimensión existe el Universo y la vida. En la otra dimensión existe un elemento que no está hecho ni de tierra, ni de fuego, ni de aire, ni de agua, sino que es una anti-energía, la anti-vida: es el quinto elemento.",/4IgMSK6ehZcfniZoWFRLSxEPcHS.jpg
138843,El Conjuro,The Conjuring,terror suspense siblingrelationship 1970s cellar exorcism hauntedhouse possession rhodeisland basedontruestory paranormalinvestigation crucifix ghost disturbed demonic demonicspirit demonology psychicvision malevolentspirit theconjuringuniverse amused verafarmiga patrickwilson lilitaylor ronlivingston jameswan,"Una familia aterrorizada pide ayuda a los investigadores paranormales Ed y Lorraine Warren a investigar una presencia oscura en su granja. Al ser obligados a enfrentarse a una entidad poderosa, los Warren se ven atrapados en el caso más aterrador de sus vidas.",/10ir0eISr3p1MF1mjZwGTx7u4vv.jpg
150689,La Cenicienta,Cinderella,romance fantasía familia drama magic kingdom fairytale prince royalty orphan cruelty lostshoe evilstepmother basedonfairytale retelling liveactionandanimation liveactionremake cinderella lilyjames cateblanchett richardmadden stellanskarsgård kennethbranagh,"A pesar del maltrato de su madrastra, Lady Tremaine, y sus hermanastras, Anastasia y Drisella, Ella se aferra a la bondad y la esperanza. Su vida da un giro inesperado cuando conoce al Príncipe Kit, sin saber su verdadera identidad. Con la ayuda de su Hada Madrina, Ella tendrá la oportunidad de cambiar su destino y descubrir su verdadero valor.",/9QLgQpooeU4UDIv5fDCJgVDl2tw.jpg
350,El diablo viste a la moda,The Devil Wears Prada,"drama comedia newyorkcity journalist paris,france basedonnovelorbook journalism fashionjournal assistant jobentrant jobinterview editor-in-chief fashion fashionmagazine bullied citylife fashionindustry bold merylstreep annehathaway emilyblunt stanleytucci davidfrankel","En el vertiginoso mundo de la moda de Nueva York, la cumbre del éxito la representa la revista Runway, dirigida con mano de hierro por Miranda Priestly. Trabajar como ayudante de Miranda podría abrirle cualquier puerta a Andy Sachs, si no fuera porque es una chica que destaca por su desaliño estilo dentro del grupo de guapísimas periodistas de la revista. Andy comprende muy pronto que para triunfar en ese negocio va a necesitar algo más que iniciativa y preparación. Y la prueba está delante de ella, vestida de pies a cabeza de Prada.",/jrb2N2shjCCxsZBkc9Y4O3MccaT.jpg
466272,Había una vez en Hollywood,Once Upon a Time... in Hollywood,"comedia drama suspense moviebusiness malefriendship cult basedontruestory celebrity fame hollywood losangeles,california historicalfiction buddy filmmaking strugglingactor sataniccult revisionisthistory nostalgic duringcreditsstinger westernfilmmaking mansonfamilymurders aggressive 1960s stuntdouble oldhollywood sharontate charlesmanson intense subjective leonardodicaprio bradpitt margotrobbie emilehirsch quentintarantino","Los Angeles, 1969. La estrella de televisión Rick Dalton, un actor en horas bajas especializado en westerns, y el doble de acción Cliff Booth, su mejor amigo, tratan de sobrevivir a una industria cinematográfica en constante cambio. Dalton es vecino de la joven y prometedora actriz y modelo Sharon Tate, que acaba de casarse con el prestigioso director polaco Roman Polanski…",/zLMSIALbAuX0FjA94JvDFqpspD7.jpg
1895,Star Wars: Episodio III - La Venganza de los Sith,Star Wars: Episode III - Revenge of the Sith,aventura acción cienciaficción showdown lava fight politics volcano chosenone sequel romance prequel tragedy cultfigure tragichero vision planet hatred dreamsequence expectantmother spaceopera chancel burninjury allegorical tragicromance fallfromgrace power violence suspenseful sinister bold haydenchristensen ewanmcgregor natalieportman ianmcdiarmid georgelucas,"Años después del inicio de las Guerras Clon, los nobles Caballeros Jedi lideran un masivo ejército clon en una batalla de galaxia contra los Separatistas. Cuando los siniestros Sith revelan un complot de mil años para gobernar la galaxia, la República se derrumba y de sus cenizas surge el malvado Imperio Galáctico. El héroe Jedi Anakin Skywalker es seducido por el lado oscuro de la Fuerza para convertirse en el nuevo aprendiz del Emperador: Darth Vader. Los Jedi están diezmados, mientras Obi-Wan Kenobi y el Maestro Jedi Yoda son forzados a esconderse. La única esperanza para la galaxia es la descendencia de Anakin: los hijos gemelos nacidos en secreto que crecerán y se convertirán en héroes.",/5dj0ERxM8NxoiWBdlY6TT9PJmKi.jpg
75656,Los Ilusionistas: Nada es lo que Parece,Now You See Me,"suspense crimen newyorkcity paris,france escape magic bank fbi vault neworleans,louisiana investigation heist money conspiracy lasvegas shocking magician mischievous suspenseful incredulous awestruck excited elaboratedeception jesseeisenberg woodyharrelson islafisher davefranco louisleterrier","Un agente del FBI y un detective de la Interpol siguen la pista de un equipo de ilusionistas que cometen atracos a bancos durante sus actuaciones, y recompensan a su público con el dinero.",/8KbkyaBuFugMcGto7W02PRvmbXA.jpg
37165,The Truman Show: Historia de una Vida,The Truman Show,comedia drama escape paranoia dystopia suspicion videosurveillance deception hiddencamera simulatedreality televisionproducer tvshowinfilm makebelieve actor tvshow allegoryofthecave jimcarrey lauralinney noahemmerich nataschamcelhone peterweir,"Truman Burbank es un hombre corriente y algo ingenuo que ha vivido toda su vida en uno de esos pueblos donde nunca pasa nada. Sin embargo, unos extraños sucesos le hacen sospechar que algo anormal está ocurriendo.",/2lilvy7r5TR0uLI8eCtVqkUiTls.jpg
489,Mente indomable,Good Will Hunting,"drama boston,massachusetts mathematics genius malefriendship flashback psychologist janitor dating courtroom groupoffriends southie thoughtful collegeprofessor prodigy mathgenius loving inspirational fosterkid fearofchange witty abusedasachild massachusettsinstituteoftechnology(mit) mathprofessor mattdamon robinwilliams benaffleck stellanskarsgård gusvansant","Will Hunting, un conserje del M.I.T., tiene un don para las matemáticas, pero necesita la ayuda de un psicólogo para encontrar el rumbo de su vida.",/4Yy63A10sPQZ9kd2kWj13S4WUkn.jpg
1130276,El juego de la tentación,Succubus,terror suspense brendanbradley rachelcook oliviagraceapplegate dereksmith r.j.danielhanna,"Un nuevo padre que lucha contra la fatiga, las inseguridades emocionales y un matrimonio fallido se une a una aplicación de citas, solo para deslizar el dedo hacia lo que puede ser una presencia inhumana.",/7AfBMebJS8mEtSV5ymdxEPpgvXb.jpg
9806,Los increíbles,The Incredibles,acción aventura animación familia hero secretidentity superhero villain familyrelationships superpower supervillain 1950s 1960s excited craigt.nelson hollyhunter sarahvowell spencerfox bradbird,"Una familia de superhéroes encubiertos, mientras intentan vivir la tranquila vida suburbana, se ven obligados a entrar en acción para salvar el mundo.",/al1jusd4T7JPatZlj4BuYkDDOzr.jpg
1064213,Anora,Anora,"drama comedia romance newyear'seve newyorkcity marriage boardwalk baptism stripclub coneyisland femaleprotagonist mansion classdifferences lasvegas lapdance homeinvasion drunk brooklyn,newyorkcity screwballcomedy newyorksubway hedonism immaturity cityhall exoticdancer sexworker naivechildren femalestripping meddlingparents annulment stripshow russianoligarch sex party femalerage vegaswedding romanticdramedy cinderellastory amused brightonbeach réveillon mikeymadison маркэйдельштейн юраборисов karrenkaragulian seanbaker","Anora, una joven trabajadora sexual de Brooklyn, tiene la oportunidad de protagonizar una historia de Cenicienta cuando conoce al hijo de un oligarca y se casa impulsivamente con él. Cuando la noticia llega a Rusia, su cuento de hadas se ve amenazado cuando los padres parten hacia Nueva York para anular el matrimonio.",/n5wEFSLkm2fCtN0FVAuphrCAjf8.jpg
1409235,Las Ilusyunadas,Las Ilusyunadas,drama jennrosa angelinearil jdaguas jctan romanperezjr.,,/eLCoMknSWjYTb5ObQIAmgzqhgSM.jpg
1190511,सितारे ज़मीन पर,सितारे ज़मीन पर,comedia drama basketball remake basedonmovie intellectualdisability sportsdrama familysportsdrama sportscomedy aamirkhan geneliad'souza dollyahluwalia brijendrakala r.s.prasanna,,/adYjCJGSNiL7CIaDW3g0Bcg7r2Z.jpg
929590,Guerra Civil,Civil War,"bélica acción drama sniper newyorkcity raceagainsttime washingtondc,usa thewhitehouse civilwar post-traumaticstressdisorder(ptsd) warcrimes photographer militia journalism dystopia warphotographer roadtrip president femaleprotagonist soldier fictionalwar photojournalism xenophobia secession assassinationofpresident secessionists suicidebombing usapolitics wartrauma massgrave warjournalism charlottesville nearfuture violence distressing pretentious kirstendunst wagnermoura caileespaeny stephenmckinleyhenderson alexgarland","En un futuro cercano, un grupo de periodistas de guerra intenta sobrevivir mientras informan la verdad mientras Estados Unidos se encuentra al borde de una guerra civil.",/rLyuE271bVhhRMTjukRNXkWTg6C.jpg
9502,Kung Fu Panda,Kung Fu Panda,animación familia comedia acción aventura martialarts kungfu strongwoman china tiger bravery restaurant villain shop panda sensei anthropomorphism fighting master destiny crane ropebridge aftercreditsstinger wuxia monkeywarrior philosophical viper inspirational lighthearted jackblack angelinajolie dustinhoffman ianmcshane markosborne,"Cuando el Valle de la Paz se ve amenazado, el perezoso Po el panda descubre su destino como el “elegido” y se entrena para convertirse en un héroe de kung fu, pero no será fácil transformar al vago desaliñado en un valiente guerrero. Depende del Maestro Shifu y los Cinco Furiosos: Tigresa, Grulla, Mantis, Víbora y Mono: intentarlo.",/zcORJ8s9zsBjvKxP0k4FASQSjpf.jpg
497698,Black Widow,Black Widow,acción aventura cienciaficción assassin hero spy kgb basedoncomic femaleassassin femalespy femalehero aftercreditsstinger marvelcinematicuniverse(mcu) womandirector scarlettjohansson florencepugh rachelweisz davidharbour cateshortland,"Natasha Romanoff, también conocida como Black Widow, se enfrenta a lo más oscuro de sus cuentas pendientes cuando surge una peligrosa conspiración que tiene lazos con su pasado. Perseguida por una fuerza que no se detendrá ante nada para derribarla, debe lidiar con su historia como espía y con las relaciones rotas que dejó a su paso mucho antes de convertirse en parte de los Vengadores.",/uR3ex7LZrX3lbIMNb87WBXzCWM.jpg
953,Madagascar,Madagascar,familia animación aventura comedia friendship island escape africa lion zoo hippopotamus giraffe penguin cartoon villain zebra slapstickcomedy madagascar animals nostalgic lemur escapedanimal talkinganimal 3danimation benstiller chrisrock davidschwimmer jadapinkettsmith ericdarnell,"Cuatro amigos animales prueban la vida salvaje cuando, luego de escapar de su cautiverio en el zoológico de Central Park, van a parar a la orilla de la isla de Madagascar.",/zrV5GnfCcLWzyjrFgYTpjQPRMfl.jpg
791373,La Liga de la Justicia de Zack Snyder,Zack Snyder's Justice League,acción aventura fantasía savingtheworld superhero resurrection basedoncomic superheroteam planetinvasion actionhero dcextendeduniverse(dceu) superheroteamup benaffleck henrycavill galgadot rayfisher zacksnyder,"Decidido a asegurarse de que el sacrificio final de Superman no fue en vano, Bruce Wayne alinea fuerzas con Diana Prince con planes para reclutar un equipo de metahumanos para proteger al mundo de una amenaza de proporciones catastróficas que se aproxima.",/wcIJgChypo0s6ILm9Dkr13rV5q0.jpg
1187308,El silencio de Julie,Julie zwijgt,drama tennis tennisplayer coach tenniscourt abuse tessavandenbroeck gracebiot alyssalorette ruthbecquart leonardovandijl,"Como jugadora estrella de una academia de tenis de élite, la vida de Julie gira en torno al deporte que ama. Cuando su entrenador es investigado y suspendido repentinamente, todos los jugadores del club se animan a hablar. Pero Julie decide guardar silencio...",/1RXhAuPlj8qoQApjg16UOHHEQgK.jpg
10020,La Bella y La Bestia,Beauty and the Beast,romance familia animación fantasía princess france prince castle villain rose melancholy musical insaneasylum beast basedonfairytale eccentricman wonder dedication toxicmasculinity tense romantic earnest enchant hopeful sincere paigeo'hara robbybenson richardwhite jerryorbach garytrousdale,"La joven Bella se encuentra prisionera en un castillo encantado, gobernado por una bestia. A medida que pasa el tiempo, descubre la verdadera naturaleza amable de la bestia y se desarrolla un amor improbable entre ellos, desafiando los prejuicios y las apariencias externas.",/1FxMtEUc6DP1MXsTBftOFaoCVVO.jpg
38365,Son Como Niños,Grown Ups,comedia friendship overweight affectation convertible swing foot friends arrow buddycomedy buddies playful absurd amused adamsandler kevinjames chrisrock davidspade dennisdugan,"Después de muchos años, su antiguo entrenador de basquet muere y cinco amigos deciden pasar un fin de semana, ahora con sus respectivas familias, en la casa de  antaño donde celebraron, el campeonato.",/poUK5Gg7IkPokaBTjadzjPfJgKw.jpg
1294203,Culpa Mía: Londres,My Fault: London,drama romance basedonnovelorbook releasefromprison estrangedfather ashabanks matthewbroome evemacklin rayfearon danigirdwood,"Noah, de 18 años, se muda de Estados Unidos a Londres con su madre y William, un empresario británico adinerado. Noah conoce al hijo de William, un chico malo llamado Nick, y crece entre ellos una atracción innegable. Mientras Noah se adapta a su nueva vida y se enamora por primera vez, su devastador pasado la alcanzará.",/q0HxfkF9eoa6wSVnzwMhuDSK7ba.jpg
